_id,playerId,gameId,createdAt,data.tangram,data.group,data.id,data.text,data.loadingNextRound,data.community,data.engaged,data.correctness,data.english,data.human,data.newpartner,data.strategy,data.fair,data.feedback,data.satisfied,data.workedWell,data.perspective,data.chatComfort,data.chatUseful,data.events,data.ownGroup
FxwnREtxjdisEfEHC,bMfwC3u9W8mJWiQpG,cr52eYbtKhWfu66wM,2021-01-20T23:49:18Z,/experiment/tangram_F.png,blue,blueF,"sitting figure, looking to the left, square head",true,,,,,,,,,,,,,,,,blue
HDahbr3niwfc4BYqT,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:49:19Z,/experiment/tangram_H.png,blue,blueH,a bottle,true,,,,,,,,,,,,,,,,red
52amiRy9XHAqDHSP5,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:49:19Z,/experiment/tangram_E.png,red,redE,"rabbit\n",true,,,,,,,,,,,,,,,,red
dsazo2jeBagh9hFZK,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:49:23Z,/experiment/tangram_F.png,blue,blueF,The siiting man who is looking at the left with legs and no arms.,true,,,,,,,,,,,,,,,,blue
vhpXoZcJN99mQaigi,CfwD78TuZjdw65Yg7,cr52eYbtKhWfu66wM,2021-01-20T23:49:24Z,/experiment/tangram_E.png,red,redE,its like a rabbit,true,,,,,,,,,,,,,,,,blue
QcqFytPhFBiQbxGn9,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:49:26Z,/experiment/tangram_H.png,red,redH,"bottle\n",true,,,,,,,,,,,,,,,,red
fBvNyouZfriDEf86E,bMfwC3u9W8mJWiQpG,cr52eYbtKhWfu66wM,2021-01-20T23:49:30Z,/experiment/tangram_H.png,blue,blueH,"narrow, tall figure, single block, square head",true,,,,,,,,,,,,,,,,blue
8583vhFDbCX2pTKZM,EjNCNHPaYecSANeWh,cr52eYbtKhWfu66wM,2021-01-20T23:49:32Z,/experiment/tangram_H.png,red,redH,Looks like a strit figure with no arms or legs.,true,,,,,,,,,,,,,,,,blue
M8Dn98gR7wcLznqYk,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:49:35Z,/experiment/tangram_F.png,red,redF,"sitting man\n",true,,,,,,,,,,,,,,,,red
Dj3u7hME75jsd5Gcm,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:49:36Z,/experiment/tangram_F.png,red,redF,sitting man,true,,,,,,,,,,,,,,,,red
sNhbqcgzseZqHZabN,wTaTp7NhrrYomDtJD,RjcBbevWM8B2iv76x,2021-01-20T23:49:36Z,/experiment/tangram_E.png,blue,blueE,It looks a lot like the profile of a bunny. It had big ears (triangles),true,,,,,,,,,,,,,,,,red
rHvQH7f3iFniNfNLZ,CfwD78TuZjdw65Yg7,cr52eYbtKhWfu66wM,2021-01-20T23:49:39Z,/experiment/tangram_F.png,red,redF,"its like a man looking at the left\n",true,,,,,,,,,,,,,,,,blue
wPtbRWraFkKvwQFpL,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:49:40Z,/experiment/tangram_E.png,red,redE,rabbit,true,,,,,,,,,,,,,,,,red
HhYQDvPtaEsFmX4iA,EjNCNHPaYecSANeWh,cr52eYbtKhWfu66wM,2021-01-20T23:49:46Z,/experiment/tangram_F.png,red,redF,"Loos like a men sitting down, loofking to the left.",true,,,,,,,,,,,,,,,,blue
wLDLKizxHGTKBwdxx,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:49:47Z,/experiment/tangram_G.png,red,redG,dancing lady or complicated one,true,,,,,,,,,,,,,,,,red
DtbpDywFCg52nZ86g,EjNCNHPaYecSANeWh,cr52eYbtKhWfu66wM,2021-01-20T23:49:50Z,/experiment/tangram_G.png,red,redG,"Looks like a hourse standing up, the right leg is a triangle",true,,,,,,,,,,,,,,,,blue
6xtn6JjxiRvD8TYJs,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:49:52Z,/experiment/tangram_H.png,red,redH,a bottle,true,,,,,,,,,,,,,,,,red
wNSNSa978zEsL5apF,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:49:54Z,/experiment/tangram_F.png,blue,blueF,the sitting man,true,,,,,,,,,,,,,,,,red
tWxbZgXq4u7RKMGSY,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:49:57Z,/experiment/tangram_G.png,blue,blueG,This is the complicated image that looks like a dancing lady,true,,,,,,,,,,,,,,,,red
MZBG4FHj4BMhNoghn,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:50:05Z,/experiment/tangram_G.png,blue,blueG,the dancing woman,true,,,,,,,,,,,,,,,,red
fB74mJGEjtJNKxNfy,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:50:06Z,/experiment/tangram_G.png,blue,blueG,dancing women,true,,,,,,,,,,,,,,,,red
Nz73hz5b5jirdpmmZ,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:50:06Z,/experiment/tangram_E.png,blue,blueE,Rabbit,true,,,,,,,,,,,,,,,,red
AdMYbDEXFyuJPnJ7F,EjNCNHPaYecSANeWh,cr52eYbtKhWfu66wM,2021-01-20T23:50:10Z,/experiment/tangram_E.png,red,redE,Looks like a rabbit sitting down and looking to the right side.,true,,,,,,,,,,,,,,,,blue
ivTrDcJFiLoLty7nY,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:50:13Z,/experiment/tangram_H.png,blue,blueH,the bottle,true,,,,,,,,,,,,,,,,red
xn3EDZtbXMkobvBF5,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:50:13Z,/experiment/tangram_G.png,blue,blueG,Wide figure with a little righ leg ,true,,,,,,,,,,,,,,,,blue
EpkQHGsLoj8SyHAvg,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:50:14Z,/experiment/tangram_E.png,blue,blueE,rabbit,true,,,,,,,,,,,,,,,,red
4fkQhKLqP5c9if4p8,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:50:15Z,/experiment/tangram_F.png,blue,blueF,"Man sitting down\n",true,,,,,,,,,,,,,,,,red
K6CXn7HWgXYekZPqK,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:50:21Z,/experiment/tangram_F.png,blue,blueF,sitting man,true,,,,,,,,,,,,,,,,red
YKYWBB3RoRmdrGQqc,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:50:25Z,/experiment/tangram_H.png,blue,blueH,Like a bottle of water,true,,,,,,,,,,,,,,,,red
GcgKby8dQ5ZKkTuSD,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:50:26Z,/experiment/tangram_E.png,blue,blueE,the rabbit,true,,,,,,,,,,,,,,,,red
yDfW5jFdSFADrWt9v,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:50:26Z,/experiment/tangram_H.png,blue,blueH,bottle,true,,,,,,,,,,,,,,,,red
HyYMKLMtKKcw5QWYF,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:50:42Z,/experiment/tangram_E.png,blue,blueE,Sitting rabbit that is looking at the right.,true,,,,,,,,,,,,,,,,blue
n3rynAATMwrJ3LwSC,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:50:43Z,/experiment/tangram_G.png,red,redG,Woman dancing. ,true,,,,,,,,,,,,,,,,red
d3YpdtRCaKzzbqbWk,bMfwC3u9W8mJWiQpG,cr52eYbtKhWfu66wM,2021-01-20T23:50:54Z,,,,,,blue,4,yes,no,yes,yes,"tell about striking figures, short sentences, all in one message",way too low,"another participant had a buggy test and said to vote randomly, the test reloaded freuqently, it took a really long time",neutral,agree,,,yes ,,
8LrJmjqX4WqhZ3YZu,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:50:56Z,/experiment/tangram_F.png,red,redF,the sitting man,true,,,,,,,,,,,,,,,,red
aa2w5BzKy4XWzXqwn,EjNCNHPaYecSANeWh,cr52eYbtKhWfu66wM,2021-01-20T23:50:58Z,,,,,,blue,5,yes,no,yes,yes,,,,somewhatSatisfied,stronglyAgree,,,,,
fhFu9zgX9GZXTKWvx,CfwD78TuZjdw65Yg7,cr52eYbtKhWfu66wM,2021-01-20T23:51:00Z,,,,,,blue,10,yes,yes,yes,yes,just get focused,i dont think say,"yes, i was not noticing the black box",verySatisfied,stronglyAgree,,,yes,,
YRodxy9pTLaDqDmDm,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:51:05Z,/experiment/tangram_E.png,red,redE,Like a rabbit. One with the floppy ears,true,,,,,,,,,,,,,,,,red
rsG7NyDDJ2tAyPXfH,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:51:10Z,/experiment/tangram_G.png,red,redG,the dancing girl,true,,,,,,,,,,,,,,,,red
3NWvjDPr7F8JEg7DQ,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:51:20Z,/experiment/tangram_F.png,red,redF,This is a man sitting down,true,,,,,,,,,,,,,,,,red
pkyZxMQYCeZdmNQ7G,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:51:23Z,/experiment/tangram_H.png,red,redH,Straight figure with no amrs and no legs.,true,,,,,,,,,,,,,,,,blue
aLAjDAsPXRiKiPZ9q,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:51:33Z,/experiment/tangram_H.png,red,redH,Bottle ,true,,,,,,,,,,,,,,,,red
gdLAACkbBfWDqnTkE,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:51:42Z,/experiment/tangram_H.png,red,redH,the priest or the bottle,true,,,,,,,,,,,,,,,,red
nKijTzWhAuAj4RvyQ,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:51:44Z,/experiment/tangram_E.png,red,redE,Sitting rabbit that is lookng at the right.,true,,,,,,,,,,,,,,,,blue
yzJbcqpB7WwzEmur9,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:51:50Z,/experiment/tangram_E.png,red,redE,rabbit,true,,,,,,,,,,,,,,,,red
tRotCuoPd8jdQuDHn,nHmsRNXdZpjmXavwC,K3jzKdoMLjahQYT8i,2021-01-20T23:52:18Z,,,,,,red,6,yes,no,yes,yes,good,"kinda low\n",no,verySatisfied,stronglyAgree,,,yes,,
Xh2LxJh3JEFRRaQzp,7XrJbTe5KskSC58Wa,K3jzKdoMLjahQYT8i,2021-01-20T23:52:46Z,,,,,,red,10,yes,no,yes,yes,its easy beacuse we all said the same thing,"yeah, but im not sure if im gonna be paid, the game take to much time and it kick me out on profilic i also contact the researcher, it wasnt at all 19 minutes long\n\n","yeah, reload to much the same question or take you back to a other you already answer\n\nthis is my profilic id 5e3f7b673ba9991dc9cabcfa\n",verySatisfied,stronglyAgree,,,yes,,
7Ss49pZmfPoQGKcha,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:53:16Z,/experiment/tangram_G.png,red,redG,Wide weird figure withalittle right leg and the square is like going down from a slope hill.,true,,,,,,,,,,,,,,,,blue
v4ZFYGAjxa37E7Afr,wTaTp7NhrrYomDtJD,RjcBbevWM8B2iv76x,2021-01-20T23:53:27Z,,,,,,red,5,yes,no,no,yes,"I didn't get to create a strategy because either i was playing alone, or no one of my teammates answered me.",I'm not sure. It seemed fair at the beginning but this experience was so frustrating and time consuming (much more that you initially stated) that maybe I was underpaid.,"Yes, I felt the interface had a lot of bugs. A lot of the rounds restarted for no reason, and I always had to wait for the server more than 5 seconds, refreshed it a ton of times. Plus, I was the only one playing and couldn't select the picture when I was the listener.",veryDissatisfied,stronglyDisagree,,,"I would not know, since I was the only one using it. Sometimes the messages would dissapear for no reason and i couldn't choose the image when I was the listener.",,
fJ2iPoDyWH7WuatmG,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:53:49Z,/experiment/tangram_F.png,red,redF,The sitting man that is looking at the left with the legs and no arms.,true,,,,,,,,,,,,,,,,blue
AcPfhX92TomhodvMG,DpFTxrxm4bqgzDYhT,K3jzKdoMLjahQYT8i,2021-01-20T23:54:10Z,,,,,,red,10,yes,yes,yes,yes,Pay attention and type or respond as quickly as possible. Pay attention to the rounds.,No it was not. The game was too long for this little level of pay,"Yes, It was very buggy and kept crashing and jumping from round to round. Even if they were correctly completed before. Slow at capturing responses too. ",somewhatSatisfied,agree,,,Yes,,
ow3cCczKS3AKYRP3K,FmP39A8BhcegsRJWE,K3jzKdoMLjahQYT8i,2021-01-20T23:54:53Z,,,,,,red,9,yes,no,yes,yes,easy subject to be recognized,yes,no comments,verySatisfied,stronglyAgree,,,yes,,
PffLBEwddpwFunSGN,vywP3M5xvKpmiwoJy,cr52eYbtKhWfu66wM,2021-01-20T23:58:28Z,,,,,,blue,10,yes,no,yes,yes,I wa trying to describe versy simple with simple words. And i wa using same descriptions with my pair to not be confused,It took longer because of some technical issues. If they didnt exist it would be quite fair.,There were a lot of technicals issues. Besides that it was interesting,somewhatSatisfied,agree,,,Yes it was quite easy.,,
aSYtT8ZASqJPkcSX9,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:03:43Z,/experiment/tangram_H.png,red,redH,"buddha\n",true,,,,,,,,,,,,,,,,red
x2HubKaEjhakvfvGw,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:03:49Z,/experiment/tangram_E.png,red,redE,rabbit,true,,,,,,,,,,,,,,,,red
xXyZoFFm7n9Qcxoth,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:03:56Z,/experiment/tangram_F.png,red,redF,"depressed\n",true,,,,,,,,,,,,,,,,red
DR7v6zNFAtEsweMs7,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:05Z,/experiment/tangram_G.png,red,redG,"dancer\n",true,,,,,,,,,,,,,,,,red
yirtoM36k6oEB8qEW,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:05Z,/experiment/tangram_G.png,blue,blueG,"A dancer.\nSome people see a long dressed woman dancing.",true,,,,,,,,,,,,,,,,red
P65qTvbgeWZiNYALk,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:17Z,/experiment/tangram_G.png,red,redG,dancer ,true,,,,,,,,,,,,,,,,red
fhyZKtwxBDDssMvEP,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:19Z,/experiment/tangram_H.png,blue,blueH,no legs,true,,,,,,,,,,,,,,,,red
eEKeRoBBoxyxHZNm6,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:21Z,/experiment/tangram_G.png,red,redG,It's like a dancing woman with a long dress. Without ears,true,,,,,,,,,,,,,,,,red
bznCFGkwQo4n6X4iw,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:24Z,/experiment/tangram_G.png,blue,blueG,open chest,true,,,,,,,,,,,,,,,,red
vwdqmz8j3coDhP3j4,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:26Z,/experiment/tangram_E.png,blue,blueE,"Like a big eared person.\nOr 2 triangles on the top of a square.",true,,,,,,,,,,,,,,,,red
BfXPKqRvJHyqFtytu,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:32Z,/experiment/tangram_F.png,blue,blueF,sad,true,,,,,,,,,,,,,,,,red
iScFYTkPipti5uefh,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:36Z,/experiment/tangram_E.png,blue,blueE,rabbit,true,,,,,,,,,,,,,,,,red
ep3YejWb8dHdgmNNJ,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:42Z,/experiment/tangram_F.png,red,redF,"like a seated man, with legs but without ears",true,,,,,,,,,,,,,,,,red
wme3pCq4cGEwRjQMA,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:43Z,/experiment/tangram_H.png,blue,blueH,"Looks like a buddha, stall image, no movement, like crossed legs.",true,,,,,,,,,,,,,,,,red
phjSLn3fQKmQAqAGn,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:44Z,/experiment/tangram_H.png,red,redH,buddha or infant in a bed,true,,,,,,,,,,,,,,,,red
D2tg6txna57JiHQ59,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:04:48Z,/experiment/tangram_E.png,red,redE,rabbit,true,,,,,,,,,,,,,,,,red
7v9dCP9u4KwrXxvLJ,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:09Z,/experiment/tangram_F.png,blue,blueF,"Sitting down dude, with his back to the right wall, looking up/down depending how you see it.\nNo ears.",true,,,,,,,,,,,,,,,,red
B2JiuHPobFFtBRsCj,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:09Z,/experiment/tangram_H.png,red,redH,it's a buddha: without ears and arms and with crossed legs,true,,,,,,,,,,,,,,,,red
RwitoGeajPGuTaaS9,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:13Z,/experiment/tangram_F.png,red,redF,"depressed man, sitting against a wall",true,,,,,,,,,,,,,,,,red
rALB8gYAsppXDd8m2,9sgexPGxSg8dbfjky,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:25Z,,,,,,red,8,yes,no,yes,yes,"It was easy, fast",Yes!,The chat was really slow..,verySatisfied,stronglyAgree,,,Yes,,
RjamFj4EWZnQMusJH,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:28Z,/experiment/tangram_E.png,red,redE,looks like a sad rabbit or like a seated man with so big ears,true,,,,,,,,,,,,,,,,red
skG6jxCgN2hGigH3o,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:31Z,/experiment/tangram_F.png,red,redF,"Sitting down person, looking up/down. Has no ears. Has the back against the right wall.",true,,,,,,,,,,,,,,,,red
jukQuQJ2mPfM4kbMd,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:37Z,/experiment/tangram_H.png,blue,blueH,"buddha, or small baby in a bed\n",true,,,,,,,,,,,,,,,,red
DpWqMw4hojL3ECy3F,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:41Z,/experiment/tangram_G.png,blue,blueG,dancer,true,,,,,,,,,,,,,,,,red
nTvTtxPWxkaT4pB3T,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:43Z,/experiment/tangram_H.png,red,redH,Budha. No movement whatsoever.,true,,,,,,,,,,,,,,,,red
kA3JBv2NZERrHQgPe,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:45Z,/experiment/tangram_E.png,blue,blueE,rabbit,true,,,,,,,,,,,,,,,,red
bjDkeddLcs2R4qkh4,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:05:50Z,/experiment/tangram_G.png,blue,blueG,like a dancing woman with a long dress. without ears,true,,,,,,,,,,,,,,,,red
T4cRtJaywSrZCYMc3,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:02Z,/experiment/tangram_F.png,blue,blueF,"depressed man, sitting against a wall",true,,,,,,,,,,,,,,,,red
Qi8YMWkQAg3LH94nd,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:06Z,/experiment/tangram_G.png,red,redG,"Dancer. \nKneed with the long leg, and a arm up to the right.",true,,,,,,,,,,,,,,,,red
gzH6oD4dzdszr48hE,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:08Z,/experiment/tangram_E.png,blue,blueE,like a sad rabbit or like a seated man with very big ears,true,,,,,,,,,,,,,,,,red
PsMYyF8nHCLdWuACG,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:19Z,/experiment/tangram_E.png,red,redE,"A bunny?\nHas a ribbon/big ears.",true,,,,,,,,,,,,,,,,red
cRMfxGYoBk2NgbJiX,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:26Z,/experiment/tangram_H.png,blue,blueH,it's a buddha with crossed legs and without both ears and arms,true,,,,,,,,,,,,,,,,red
ygonWuxSasTqT9zmk,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:06:36Z,/experiment/tangram_F.png,blue,blueF,a seated man without ears,true,,,,,,,,,,,,,,,,red
uJjiNWcJjyupfhGDC,s4iDhxc6wyabMRhgh,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:05Z,/experiment/tangram_H.png,blue,blueH,Looks like a candle or a people kneeling down,true,,,,,,,,,,,,,,,,blue
4KRMdwrRKrqCJi2ay,K4ReDWLvXcwJZn5DZ,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:08Z,/experiment/tangram_H.png,red,redH,Baby in a swaddle,true,,,,,,,,,,,,,,,,blue
NYGaBAdJG6uHoQgJo,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:13Z,/experiment/tangram_E.png,blue,blueE,bunny,true,,,,,,,,,,,,,,,,blue
Hjv86PdSxGuRMhh9C,ek7RGAsMfmiuKv9ZW,hXJrmsG9Q2uWDXN7T,2021-01-21T20:07:15Z,,,,,,red,10,yes,no,yes,yes,find something characteristic and stick to it,it could have been higher,not really ,verySatisfied,stronglyAgree,,,yes,,
Y5u5rnqfr2iG5u2hn,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:19Z,/experiment/tangram_G.png,blue,blueG,mess,true,,,,,,,,,,,,,,,,blue
PRABxsxASiq3GS2YP,6Lw73R2unZvNB2vZE,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:24Z,/experiment/tangram_H.png,red,redH,"A baby wrapped in a blanket, or a head and body with no limbs.",true,,,,,,,,,,,,,,,,blue
GngtvdttsGd8qT9xc,K4ReDWLvXcwJZn5DZ,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:25Z,/experiment/tangram_F.png,red,redF,A man sitting on the floor against a wall,true,,,,,,,,,,,,,,,,blue
iqsi8BNp6XFMXyAhn,s4iDhxc6wyabMRhgh,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:27Z,/experiment/tangram_F.png,blue,blueF,"Looks like a man sitting down against a wall and looking down, no triangles",true,,,,,,,,,,,,,,,,blue
Xn5fdfBFcdheWJn6S,K4ReDWLvXcwJZn5DZ,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:35Z,/experiment/tangram_E.png,red,redE,Looks like a bunny,true,,,,,,,,,,,,,,,,blue
axfyGL8DoBKGkfhdS,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:37Z,/experiment/tangram_H.png,blue,blueH,bent penis ejaculating diamond spunk into the sky,true,,,,,,,,,,,,,,,,blue
2YHNH5ow6H8FpQ7Gd,6Lw73R2unZvNB2vZE,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:37Z,/experiment/tangram_G.png,red,redG,An abstract shape with two triangles sticking out on the right.,true,,,,,,,,,,,,,,,,blue
oDtk2qkBqBYQHixoi,mGLLgXimwZwoxxH5h,hXJrmsG9Q2uWDXN7T,2021-01-21T20:07:47Z,,,,,,red,10,yes,no,yes,no,"Getting a identifier for the image, then just use it all the time.",I guess it was. Some may say it isn't.,"First rounds existed some lag.\nSometimes while changing rounds the 'error' while picking an image showed up when it was the image picked from the previous round.",verySatisfied,agree,,,Yes.,,
SZZhwbKk3QyL4Hvqr,s4iDhxc6wyabMRhgh,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:47Z,/experiment/tangram_G.png,blue,blueG,"Abstract mess, two triangles on the right side and a square on top",true,,,,,,,,,,,,,,,,blue
ftjGRQpFPd8ZMdKon,gshiC5i6aoPJL3yat,hXJrmsG9Q2uWDXN7T,2021-01-21T20:07:53Z,,,,,,red,10,yes,no,yes,yes,rewears the descriptions of the tangrams,yes,no,verySatisfied,stronglyAgree,,,"yes, very easy",,
KvF6htCZgWFzHz6yZ,K4ReDWLvXcwJZn5DZ,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:54Z,/experiment/tangram_G.png,red,redG,Kind of abstract messy shape,true,,,,,,,,,,,,,,,,blue
L798cjJNyqQ8y8K8A,6Lw73R2unZvNB2vZE,jK9WHXtaAGcGZpsZQ,2021-01-21T20:07:56Z,/experiment/tangram_E.png,red,redE,This one looks like it has bunny ears on top of a square head.,true,,,,,,,,,,,,,,,,blue
Hu2n5ck3xwnCDw95J,s4iDhxc6wyabMRhgh,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:00Z,/experiment/tangram_E.png,blue,blueE,looks like it has bunny ears,true,,,,,,,,,,,,,,,,blue
SLQkksYDDy6mHoWbD,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:07Z,/experiment/tangram_F.png,blue,blueF,person,true,,,,,,,,,,,,,,,,blue
YjkBWAaX9ByH8mmLJ,6KWYzzrpMzXoof6mc,d9p3wuzB2BQYCy7zP,2021-01-21T20:08:11Z,/experiment/tangram_F.png,red,redF,the guy sitting and thinking,true,,,,,,,,,,,,,,,,blue
jwPMmLajEKWFbMzH6,K4ReDWLvXcwJZn5DZ,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:12Z,/experiment/tangram_G.png,blue,blueG,Messy abstract shape,true,,,,,,,,,,,,,,,,blue
YNvGdCeB4aKP4gHCF,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:13Z,/experiment/tangram_G.png,red,redG,mess,true,,,,,,,,,,,,,,,,blue
RcRNoa4HjtkRCpRBG,6Lw73R2unZvNB2vZE,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:16Z,/experiment/tangram_F.png,red,redF,This one looks like a man sitting on the floor.,true,,,,,,,,,,,,,,,,blue
oqJjsouPAy9oCw8nJ,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:17Z,/experiment/tangram_H.png,red,redH,candle,true,,,,,,,,,,,,,,,,blue
SgbQ5yoyyHSqEh4KB,6KWYzzrpMzXoof6mc,d9p3wuzB2BQYCy7zP,2021-01-21T20:08:21Z,/experiment/tangram_G.png,red,redG,the one that has open arms and does yoga,true,,,,,,,,,,,,,,,,blue
qdGN5TTzpvPeajrfJ,p9eNbJEPFbqTSTYcR,jK9WHXtaAGcGZpsZQ,2021-01-21T20:08:24Z,/experiment/tangram_F.png,red,redF,person,true,,,,,,,,,,,,,,,,blue
